timeStamp,Price,Open,High,Low,Vol.,Change %
1-Sep-16,"6,540.29","6,532.90","6,545.72","6,528.21",20.22M,0.19%
31-Aug-16,"6,528.21","6,540.90","6,561.85","6,526.98",29.95M,-0.21%
30-Aug-16,"6,541.80","6,540.45","6,552.97","6,540.19",21.60M,0.02%
29-Aug-16,"6,540.19","6,546.97","6,561.59","6,540.19",38.82M,-0.16%
26-Aug-16,"6,550.91","6,586.34","6,593.64","6,544.48",25.66M,-0.59%
25-Aug-16,"6,589.71","6,588.75","6,593.36","6,578.74",16.26M,0.02%
24-Aug-16,"6,588.30","6,604.70","6,622.11","6,588.30",31.01M,-0.23%
23-Aug-16,"6,603.76","6,595.06","6,613.19","6,592.79",52.21M,0.14%
22-Aug-16,"6,594.59","6,600.44","6,612.53","6,594.11",34.07M,-0.12%
19-Aug-16,"6,602.24","6,593.33","6,609.75","6,593.14",30.91M,0.14%
18-Aug-16,"6,593.25","6,578.50","6,601.24","6,577.68",46.99M,0.23%
16-Aug-16,"6,577.95","6,586.75","6,600.97","6,577.95",34.41M,-0.07%
15-Aug-16,"6,582.60","6,526.99","6,583.44","6,521.35",32.64M,0.93%
12-Aug-16,"6,522.14","6,514.54","6,528.30","6,514.54",27.42M,0.11%
11-Aug-16,"6,514.77","6,556.86","6,569.65","6,509.98",30.18M,-0.44%
10-Aug-16,"6,543.75","6,513.47","6,550.81","6,510.11",30.93M,0.52%
9-Aug-16,"6,510.11","6,508.72","6,522.39","6,502.50",32.62M,0.05%
8-Aug-16,"6,506.93","6,513.69","6,533.74","6,506.93",26.94M,-0.16%
5-Aug-16,"6,517.13","6,480.17","6,526.81","6,478.25",34.84M,0.60%
4-Aug-16,"6,478.25","6,506.90","6,524.04","6,478.25",27.22M,-0.51%
3-Aug-16,"6,511.58","6,517.04","6,535.24","6,503.30",43.59M,0.13%
2-Aug-16,"6,503.30","6,413.10","6,522.51","6,410.42",37.64M,1.45%
1-Aug-16,"6,410.42","6,394.07","6,412.73","6,393.87",28.52M,0.26%
29-Jul-16,"6,393.87","6,392.59","6,408.43","6,383.87",36.16M,0.03%
